
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.018711                       # Number of seconds simulated
system.cpu2.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu2.iq.issued_per_cycle::total        3264211                       # Number of insts issued each cycle
system.cpu2.iq.fu_full::No_OpClass                  0      0.00%      0.00% # attempts to use FU when none available
system.cpu2.iq.fu_full::IntAlu                  63123     31.58%     31.58% # attempts to use FU when none available
system.cpu2.iq.fu_full::IntMult                     0      0.00%     31.58% # attempts to use FU when none available
system.cpu2.iq.fu_full::IntDiv                      0      0.00%     31.58% # attempts to use FU when none available
system.cpu2.iq.fu_full::FloatAdd                 4516      2.26%     33.84% # attempts to use FU when none available
system.cpu2.iq.fu_full::FloatCmp                    0      0.00%     33.84% # attempts to use FU when none available
system.cpu2.iq.fu_full::FloatCvt                    0      0.00%     33.84% # attempts to use FU when none available
system.cpu2.iq.fu_full::FloatMult               29940     14.98%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::FloatDiv                    0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::FloatSqrt                   0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdAdd                     0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdAddAcc                  0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdAlu                     0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdCmp                     0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdCvt                     0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdMisc                    0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdMult                    0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdMultAcc                 0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdShift                   0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdShiftAcc                0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdSqrt                    0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatAdd                0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatAlu                0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatCmp                0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatCvt                0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatDiv                0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatMisc               0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatMult               0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatMultAcc            0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::SimdFloatSqrt               0      0.00%     48.83% # attempts to use FU when none available
system.cpu2.iq.fu_full::MemRead                 90304     45.18%     94.01% # attempts to use FU when none available
system.cpu2.iq.fu_full::MemWrite                11971      5.99%    100.00% # attempts to use FU when none available
system.cpu2.iq.fu_full::IprAccess                   0      0.00%    100.00% # attempts to use FU when none available
system.cpu2.iq.fu_full::InstPrefetch                0      0.00%    100.00% # attempts to use FU when none available
system.cpu2.iq.FU_type_0::No_OpClass                4      0.00%      0.00% # Type of FU issued
system.cpu2.iq.FU_type_0::IntAlu              3405971     48.23%     48.24% # Type of FU issued
system.cpu2.iq.FU_type_0::IntMult                 151      0.00%     48.24% # Type of FU issued
system.cpu2.iq.FU_type_0::IntDiv                    0      0.00%     48.24% # Type of FU issued
system.cpu2.iq.FU_type_0::FloatAdd             951766     13.48%     61.72% # Type of FU issued
system.cpu2.iq.FU_type_0::FloatCmp                  0      0.00%     61.72% # Type of FU issued
system.cpu2.iq.FU_type_0::FloatCvt                  0      0.00%     61.72% # Type of FU issued
system.cpu2.iq.FU_type_0::FloatMult            737310     10.44%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::FloatDiv                  0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::FloatSqrt                 0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdAdd                   0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdAddAcc                0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdAlu                   0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdCmp                   0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdCvt                   0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdMisc                  0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdMult                  0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdMultAcc               0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdShift                 0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdShiftAcc              0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdSqrt                  0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdFloatAdd              0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdFloatAlu              0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdFloatCmp              0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdFloatCvt              0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdFloatDiv              0      0.00%     72.16% # Type of FU issued
system.cpu2.iq.FU_type_0::SimdFloatMisc             0      0.00%     72.16% # Type of FU issued
